no_of_processes,avg_wait_time,avg_turnaround_time,context_switches
304,1347990.2565789474,1348355.9736842106,303
305,1363910.1704918032,1364277.1868852458,304
306,1379939.8267973857,1380308.1405228758,305
307,1396278.4853420195,1396648.0912052118,306
308,1412784.0876623376,1413154.9902597403,307
309,1429364.9870550162,1429737.1909385114,308
310,1446267.7096774194,1446641.2193548386,309
311,1463349.0096463023,1463723.8295819936,310
312,1480426.0256410257,1480802.1602564103,311
313,1497947.5910543131,1498325.0447284344,314
314,1515127.9044585987,1515506.6783439491,314
315,1532070.561904762,1532450.6603174603,314
316,1549385.8955696202,1549767.319620253,315
317,1566880.8138801262,1567263.5583596216,316
318,1584403.185534591,1584787.251572327,317
319,1602365.0156739813,1602750.4012539184,321
320,1619629.015625,1620015.71875,319
321,1637015.5295950156,1637403.5545171339,320
322,1654698.149068323,1655087.5,321
323,1672570.8297213623,1672961.5108359132,324
324,1690038.3487654321,1690430.3641975308,323
325,1707832.203076923,1708225.5476923077,324
326,1725721.0920245398,1726115.7668711657,325
327,1743753.0305810398,1744149.0336391437,326
328,1762229.7103658537,1762627.0396341463,330
329,1779953.2583586627,1780351.9179331306,328
330,1797811.5606060605,1798211.5454545454,329
331,1815980.256797583,1816381.5679758308,330
332,1834343.9337349397,1834746.5753012048,331
333,1852801.078078078,1853205.048048048,332
334,1871559.146706587,1871964.4431137724,334
335,1890273.8925373135,1890680.513432836,334
336,1909123.6607142857,1909531.6101190476,335
337,1928213.8664688428,1928623.1424332345,336
338,1947516.079881657,1947926.6804733728,337
339,1967048.371681416,1967460.2979351033,338
340,1986832.4617647058,1987245.7088235293,340
341,2006503.2140762464,2006917.7859237536,340
342,2026414.207602339,2026830.105263158,341
343,2046568.2740524781,2046985.498542274,343
344,2066633.7587209302,2067052.3052325582,344
345,2086676.8608695653,2087096.7246376812,345
346,2106688.352601156,2107109.528901734,345
347,2126876.2161383284,2127298.7002881845,346
348,2147262.511494253,2147686.304597701,347
349,2167914.6848137537,2168339.7908309456,348
350,2188782.088571429,2189208.5114285713,349
351,2209818.452991453,2210246.190883191,351
352,2230910.2670454546,2231339.3181818184,353
353,2251590.444759207,2252020.807365439,352
