no_of_processes,avg_wait_time,avg_turnaround_time,context_switches
464,81965.18279569893,82018.58279569892,465
465,82180.33905579399,82233.68454935623,467
466,82397.10492505353,82450.4346895075,467
467,82615.9017094017,82669.23076923077,468
468,82836.9104477612,82890.22388059701,470
469,83059.69574468085,83112.97659574468,472
470,83284.07643312102,83337.32908704883,471
471,83510.28601694915,83563.58262711864,472
472,83738.31501057082,83791.55391120508,473
473,83968.52742616033,84021.81856540084,474
474,84200.48210526316,84253.68421052632,475
475,84434.3193277311,84487.44117647059,476
476,84670.3857442348,84723.59538784067,477
477,84909.14225941422,84962.44351464436,478
478,85150.1649269311,85203.55741127349,479
479,85394.07708333334,85447.44375,482
480,85639.05197505197,85692.46361746361,484
481,85882.52697095435,85935.92116182572,483
482,86127.16563146998,86180.60869565218,483
483,86374.51239669422,86428.04545454546,484
484,86623.6412371134,86677.07422680412,485
485,86875.31481481482,86928.77777777778,487
486,87129.03696098563,87182.54620123203,488
487,87383.79508196721,87437.35655737705,488
488,87641.43149284253,87695.07566462168,489
489,87902.42244897959,87956.06734693877,493
490,88162.52953156823,88216.25458248472,491
491,88425.03658536586,88478.70731707317,493
492,88688.92697768763,88742.49898580121,495
493,88952.32995951417,89005.83805668016,498
494,89212.75151515151,89266.16767676768,500
495,89467.94354838709,89521.31451612903,503
496,89711.64989939638,89764.92756539235,510
497,89937.2469879518,89990.60843373495,498
498,90164.45691382766,90217.84569138277,500
499,90391.664,90445.138,500
