process_name,avg_wait_time,avg_turnaround_time,context_switches
P431,2927754.044083527,2928281.7308584685,431
P432,2947410.8958333335,2947939.800925926,432
P433,2967249.1108545032,2967779.23556582,433
P434,2987391.4723502304,2987922.8179723504,435
P435,3007569.3172413795,3008101.885057471,436
P436,3027656.8027522936,3028190.591743119,436
P437,3047974.4553775745,3048509.462242563,437
P438,3068548.7671232875,3069084.9885844747,438
P439,3089478.1571753984,3090015.5945330295,441
P440,3110042.0022727274,3110580.6522727273,440
P441,3130797.954648526,3131337.820861678,441
P442,3151815.346153846,3152356.4321266967,442
P443,3173082.670428894,3173624.9774266365,444
P444,3194328.1126126125,3194871.6396396398,445
P445,3215547.8898876403,3216092.633707865,446
P446,3236676.9932735427,3237222.9551569507,446
P447,3258053.991051454,3258601.174496644,447
P448,3279637.5691964286,3280185.973214286,448
P449,3301521.0979955457,3302070.7260579066,450
P450,3323383.9822222223,3323934.8377777776,450
P451,3345521.7450110866,3346073.827050998,452
P452,3367552.0730088498,3368105.3805309734,452
P453,3389855.136865342,3390409.6666666665,454
P454,3412124.9162995596,3412680.667400881,454
P455,3434595.0,3435151.973626374,455
P456,3457355.6557017546,3457913.8530701753,456
P457,3480351.490153173,3480910.9146608314,457
P458,3503614.076419214,3504174.731441048,458
P459,3527146.9106753813,3527708.7952069715,460
P460,3550575.3521739133,3551138.4695652174,460
P461,3574265.3622559654,3574829.7093275487,461
P462,3598248.5606060605,3598814.1385281384,462
P463,3622433.583153348,3623000.3887688983,463
P464,3646901.146551724,3647469.1788793104,464
P465,3671640.898924731,3672210.1548387096,465
P466,3696623.8497854075,3697194.3326180256,466
P467,3721843.580299786,3722415.2890792293,467
P468,3747335.6602564105,3747908.591880342,468
P469,3773094.4946695096,3773668.648187633,469
P470,3799152.163829787,3799727.5382978725,470
P471,3825389.532908705,3825966.1316348193,471
P472,3851937.7669491526,3852515.591101695,472
P473,3878729.801268499,3879308.852008457,473
P474,3905817.2130801687,3906397.4915611814,474
P475,3933101.612631579,3933683.12,475
P476,3960704.9222689075,3961287.655462185,476
P477,3988600.457023061,3989184.4171907757,477
P478,4016685.4748953977,4017270.6631799163,478
P479,4045087.6910229647,4045674.1106471815,479
P480,4073732.64375,4074320.2958333334,480
P481,4102691.5675675673,4103280.451143451,481
P482,4131918.4315352696,4132508.5456431536,482
P483,4161332.7577639753,4161924.103519669,483
P484,4191108.526859504,4191701.103305785,484
P485,4221114.127835051,4221707.934020619,485
P486,4251377.730452674,4251972.769547326,486
P487,4281952.443531827,4282548.718685832,487
P488,4312792.43852459,4313389.948770491,488
P489,4343859.3149284255,4344458.057259713,489
P490,4375326.1081632655,4375926.079591837,490
