no_of_processes,avg_wait_time,avg_turnaround_time,context_switches
749,16411.539603960395,16458.559405940596,202
749,16564.985221674877,16611.8078817734,205
749,16710.558823529413,16757.254901960783,205
749,16858.956097560975,16905.580487804877,206
749,17009.04854368932,17055.873786407767,206
749,17164.555555555555,17211.623188405796,207
749,17323.49519230769,17370.74519230769,209
749,17485.86124401914,17533.24880382775,211
749,17650.89523809524,17698.509523809524,211
749,17814.47393364929,17862.308056872036,212
749,17978.028301886792,18025.853773584906,213
749,18143.76525821596,18191.38497652582,213
749,18311.09813084112,18358.77570093458,215
749,18481.358139534885,18529.13953488372,215
749,18653.13888888889,18701.11111111111,216
749,18828.778801843317,18876.73271889401,218
749,19005.422018348625,19053.490825688074,219
749,19185.383561643837,19233.328767123287,220
749,19367.013636363637,19414.831818181818,222
749,19546.656108597286,19594.366515837104,224
749,19721.90990990991,19769.603603603602,225
749,19889.825112107625,19937.48878923767,224
749,20059.20535714286,20106.790178571428,231
749,20205.484444444446,20253.244444444445,225
749,20355.398230088496,20403.283185840708,227
749,20508.202643171808,20556.162995594714,228
749,20662.85087719298,20711.026315789473,228
749,20820.296943231442,20868.340611353713,229
749,20981.16956521739,21029.321739130435,231
749,21145.463203463205,21193.614718614717,233
749,21311.26724137931,21359.452586206895,234
749,21472.317596566525,21520.36051502146,234
749,21635.1452991453,21683.31623931624,234
749,21802.702127659573,21850.982978723405,236
749,21970.533898305086,22018.72033898305,237
749,22141.645569620254,22189.856540084387,238
749,22314.063025210085,22362.45798319328,238
749,22490.723849372385,22539.271966527198,240
749,22668.091666666667,22716.7625,241
749,22848.821576763487,22897.390041493774,242
749,23030.090909090908,23078.793388429753,242
749,23214.152263374486,23262.736625514404,244
749,23399.176229508197,23447.70901639344,245
749,23589.763265306123,23638.45306122449,245
749,23781.772357723577,23830.31300813008,246
749,23977.542510121457,24025.983805668016,247
749,24175.520161290322,24223.842741935485,249
749,24372.86746987952,24421.277108433736,250
749,24571.948,24620.484,250
749,24774.326693227093,24822.75298804781,251
749,24977.928571428572,25026.234126984127,253
749,25186.1581027668,25234.577075098816,254
749,25393.716535433072,25442.311023622045,254
749,25606.988235294117,25655.466666666667,255
749,25821.3125,25869.72265625,258
749,26039.548638132295,26088.046692607004,259
749,26252.941860465115,26301.31007751938,260
749,26462.023166023166,26510.5444015444,259
749,26672.592307692306,26720.953846153847,260
749,26887.072796934866,26935.55172413793,262
749,27104.23282442748,27152.62213740458,263
749,27325.083650190114,27373.498098859316,264
749,27548.011363636364,27596.583333333332,264
749,27775.267924528303,27823.928301886794,266
749,28007.281954887218,28055.860902255637,268
749,28236.539325842696,28285.10861423221,270
749,28457.86567164179,28506.514925373136,268
749,28682.93308550186,28731.509293680298,269
749,28912.8,28961.548148148147,270
749,29145.39852398524,29194.191881918818,272
749,29380.069852941175,29428.73161764706,273
749,29619.516483516483,29668.065934065933,277
749,29845.919708029196,29894.42700729927,279
749,30058.065454545456,30106.694545454546,275
749,30273.271739130436,30321.82608695652,276
749,30492.67509025271,30541.36823104693,277
749,30714.63309352518,30763.212230215828,278
749,30940.89964157706,30989.534050179212,281
749,31166.685714285715,31215.15,282
749,31388.38078291815,31436.683274021354,288
749,31587.95390070922,31636.301418439718,283
749,31789.014134275618,31837.388692579505,286
749,31984.725352112677,32033.183098591548,285
749,32180.708771929825,32229.315789473683,285
749,32376.912587412586,32425.601398601397,287
749,32577.82229965157,32626.508710801394,289
749,32778.416666666664,32827.166666666664,288
749,32983.366782006924,33032.27335640138,289
749,33187.941379310345,33236.83448275862,290
749,33398.134020618556,33446.886597938144,292
749,33606.87671232877,33655.489726027394,292
749,33820.34470989761,33868.866894197956,296
749,34034.119047619046,34082.755102040814,295
749,34248.22711864407,34297.02033898305,295
749,34464.21283783784,34512.88851351351,296
749,34683.67676767677,34732.50168350169,298
749,34903.06040268456,34951.73154362416,298
749,35126.06020066889,35174.70568561873,301
749,35351.12333333334,35399.886666666665,300
749,35579.62126245847,35628.28239202658,303
749,35804.94370860927,35853.632450331126,303
749,36035.42904290429,36084.25412541254,303
749,36265.92763157895,36314.76973684211,305
749,36501.00655737705,36549.96721311475,305
749,36736.63071895425,36785.62091503268,307
749,36977.785016286645,37026.87622149837,307
749,37219.96753246753,37269.07792207792,309
749,37466.87055016181,37515.948220064725,313
749,37711.62903225807,37760.80322580645,312
749,37954.443729903534,38003.75884244373,311
749,38199.14743589744,38248.407051282054,313
749,38446.55910543131,38495.856230031946,314
749,38696.21974522293,38745.37261146497,318
749,38936.95873015873,38986.02222222222,319
749,39167.27215189873,39216.379746835446,318
749,39393.96845425868,39442.96845425868,319
749,39614.24528301887,39663.25471698113,319
749,39837.984326018806,39887.08463949843,319
749,40062.609375,40111.75,321
749,40291.1277258567,40340.18068535825,322
749,40520.357142857145,40569.54347826087,322
749,40753.965944272444,40803.2786377709,324
749,40987.666666666664,41037.07716049383,325
749,41226.53230769231,41275.84,326
749,41464.58588957055,41514.0,326
749,41706.79816513762,41756.17125382263,328
749,41950.96951219512,42000.44512195122,329
749,42196.40121580547,42245.88753799392,330
749,42443.27575757576,42492.8303030303,330
749,42693.88217522659,42743.45619335347,332
749,42946.030120481926,42995.72891566265,332
749,43200.12312312312,43249.71471471471,333
749,43458.09580838323,43507.69161676647,335
749,43719.020895522386,43768.74328358209,335
749,43980.46130952381,44030.142857142855,336
749,44246.88724035608,44296.611275964395,338
749,44514.331360946744,44564.11538461538,339
749,44782.26253687315,44832.14749262537,339
749,45051.81470588235,45101.66764705882,341
749,45324.95014662757,45374.75659824047,344
749,45598.1081871345,45647.86842105263,345
749,45871.42857142857,45921.279883381925,343
749,46147.36046511628,46197.07848837209,345
749,46423.463768115944,46473.04927536232,345
749,46700.53468208093,46750.0838150289,347
749,46982.697406340056,47032.23919308357,349
749,47258.66091954023,47308.13505747126,352
749,47527.53581661891,47577.11747851003,349
749,47797.27428571429,47846.80285714286,350
749,48072.094017094016,48121.558404558404,351
749,48348.21590909091,48397.735795454544,353
749,48627.4730878187,48676.90651558073,353
749,48908.82768361582,48958.180790960454,356
749,49188.54929577465,49238.00281690141,355
749,49471.75,49521.32584269663,356
749,49758.96078431373,49808.60224089636,359
749,50043.75977653631,50093.290502793294,359
749,50332.144846796655,50381.55431754875,362
749,50616.575,50666.09444444445,360
749,50903.85595567867,50953.29085872576,362
749,51193.10220994475,51242.60773480663,363
749,51487.21763085399,51536.67217630854,369
