no_of_processes,avg_wait_time,avg_turnaround_time,context_switches
749,9982732.591743119,9983550.102446483,657
749,10027893.0870229,10028711.859541984,655
749,10073337.085365854,10074157.117378049,656
749,10119350.610350076,10120171.899543379,657
749,10165583.607902735,10166406.156534955,658
749,10212165.135053111,10212988.943854325,659
749,10259355.742424242,10260180.809090909,664
749,10304862.338880485,10305688.662632376,661
749,10350953.13897281,10351780.719033232,664
749,10396469.233785821,10397298.07239819,663
749,10442250.361445783,10443080.456325302,664
749,10488518.793984963,10489350.147368422,665
749,10535041.042042041,10535873.651651653,666
749,10581968.262368815,10582802.128935533,667
749,10629424.603293413,10630259.7245509,670
749,10676207.859491779,10677044.233183857,669
749,10723418.031343283,10724255.659701493,670
749,10771036.123695977,10771875.004470939,671
749,10818944.300595239,10819784.433035715,672
749,10867271.881129272,10868113.263001487,673
749,10916169.943620179,10917012.572700297,676
749,10964299.12,10965142.997037036,675
749,11012944.556213018,11013789.683431953,676
749,11062014.34564254,11062860.723781388,677
749,11111269.352507375,11112116.982300885,678
749,11161131.273932254,11161980.15316642,679
749,11211398.991176471,11212249.122058824,680
749,11261862.91629956,11262714.299559472,681
749,11312847.319648094,11313699.954545455,683
749,11363782.992679356,11364636.879941436,683
749,11414916.68859649,11415771.830409357,684
749,11466677.424817517,11467533.818978103,685
749,11518817.077259475,11519674.725947522,686
749,11571081.18631732,11571940.090247452,687
749,11624077.757267442,11624937.915697675,689
749,11676949.624092888,11677811.034833092,690
749,11729456.21884058,11730318.881159421,690
749,11782752.358900145,11783616.272069465,691
749,11836249.118497109,11837114.281791907,692
749,11890054.103896104,11890920.515151516,693
